setpoint,position,motor control input,current
60.000000,55.000000,-0.210000,-0.048320
60.000000,56.000000,-0.180000,-0.155742
60.000000,56.000000,-0.180000,0.029805
60.000000,57.000000,-0.150000,-0.165508
60.000000,57.000000,-0.150000,0.000000
60.000000,58.000000,-0.120000,-0.102031
60.000000,58.000000,-0.120000,0.020039
60.000000,58.000000,-0.120000,-0.048320
60.000000,58.000000,-0.120000,-0.141094
60.000000,58.000000,-0.120000,-0.136211
60.000000,58.000000,-0.120000,-0.136211
60.000000,58.000000,-0.120000,-0.209453
60.000000,58.000000,-0.120000,-0.185039
60.000000,58.000000,-0.120000,-0.268047
60.000000,58.000000,-0.120000,-0.224102
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.243633
60.000000,58.000000,-0.120000,-0.277812
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.277812
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.277812
60.000000,58.000000,-0.120000,-0.268047
60.000000,58.000000,-0.120000,-0.268047
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.253398
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,59.000000,-0.090000,-0.326641
60.000000,58.000000,-0.120000,-0.087383
60.000000,58.000000,-0.120000,-0.419414
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.316875
60.000000,59.000000,-0.090000,-0.326641
60.000000,58.000000,-0.120000,-0.087383
60.000000,58.000000,-0.120000,-0.414531
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.302227
60.000000,59.000000,-0.090000,-0.351055
60.000000,58.000000,-0.120000,-0.072734
60.000000,58.000000,-0.120000,-0.434062
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,59.000000,-0.090000,-0.351055
60.000000,58.000000,-0.120000,-0.082500
60.000000,58.000000,-0.120000,-0.434062
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.331523
60.000000,59.000000,-0.090000,-0.326641
60.000000,58.000000,-0.120000,-0.111797
60.000000,58.000000,-0.120000,-0.404766
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.297344
60.000000,59.000000,-0.090000,-0.346172
60.000000,58.000000,-0.120000,-0.077617
60.000000,58.000000,-0.120000,-0.419414
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.316875
60.000000,59.000000,-0.090000,-0.331523
60.000000,58.000000,-0.120000,-0.087383
60.000000,58.000000,-0.120000,-0.424297
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.311992
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.302227
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.311992
60.000000,57.000000,-0.150000,-0.321758
60.000000,58.000000,-0.120000,-0.526836
60.000000,58.000000,-0.120000,-0.199687
60.000000,58.000000,-0.120000,-0.316875
60.000000,58.000000,-0.120000,-0.321758
60.000000,58.000000,-0.120000,-0.277812
60.000000,58.000000,-0.120000,-0.307109
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.297344
60.000000,58.000000,-0.120000,-0.297344
60.000000,57.000000,-0.150000,-0.307109
60.000000,58.000000,-0.120000,-0.502422
60.000000,58.000000,-0.120000,-0.170391
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.292461
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.346172
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.351055
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.351055
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.341289
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.351055
60.000000,58.000000,-0.120000,-0.326641
60.000000,58.000000,-0.120000,-0.336406
60.000000,58.000000,-0.120000,-0.331523
60.000000,58.000000,-0.120000,-0.346172
