0.000000, 22.000000, 0.182000, -0.336406
0.000000, 22.000000, 0.236000, 1.089375
0.000000, 22.000000, 0.236000, 0.581563
0.000000, 22.000000, 0.236000, 0.684102
0.000000, 22.000000, 0.236000, 0.479023
0.000000, 21.000000, 0.228000, 0.435078
0.000000, 21.000000, 0.228000, 0.308125
0.000000, 21.000000, 0.228000, 0.288594
0.000000, 20.000000, 0.220000, 0.278828
0.000000, 20.000000, 0.220000, 0.176289
0.000000, 20.000000, 0.220000, 0.205586
0.000000, 19.000000, 0.212000, 0.205586
0.000000, 19.000000, 0.212000, 0.127461
0.000000, 18.000000, 0.204000, 0.151875
0.000000, 18.000000, 0.204000, 0.107930
0.000000, 17.000000, 0.196000, 0.142109
0.000000, 17.000000, 0.196000, 0.059102
0.000000, 17.000000, 0.196000, 0.137227
0.000000, 16.000000, 0.188000, 0.127461
0.000000, 16.000000, 0.188000, 0.059102
0.000000, 16.000000, 0.188000, 0.146992
0.000000, 15.000000, 0.180000, 0.122578
0.000000, 15.000000, 0.180000, 0.059102
0.000000, 14.000000, 0.172000, 0.122578
0.000000, 14.000000, 0.172000, 0.039570
0.000000, 14.000000, 0.172000, 0.117695
0.000000, 14.000000, 0.172000, 0.112813
0.000000, 13.000000, 0.164000, 0.127461
0.000000, 13.000000, 0.164000, 0.083516
0.000000, 13.000000, 0.164000, 0.093281
0.000000, 12.000000, 0.156000, 0.132344
0.000000, 13.000000, 0.164000, 0.068867
0.000000, 12.000000, 0.156000, 0.166523
0.000000, 12.000000, 0.156000, 0.063984
0.000000, 11.000000, 0.148000, 0.117695
0.000000, 11.000000, 0.148000, 0.059102
0.000000, 11.000000, 0.148000, 0.088398
0.000000, 11.000000, 0.148000, 0.083516
0.000000, 11.000000, 0.148000, 0.093281
0.000000, 11.000000, 0.148000, 0.112813
0.000000, 10.000000, 0.140000, 0.132344
0.000000, 11.000000, 0.148000, 0.034688
0.000000, 10.000000, 0.140000, 0.151875
0.000000, 10.000000, 0.140000, 0.059102
0.000000, 10.000000, 0.140000, 0.127461
0.000000, 9.000000, 0.132000, 0.122578
0.000000, 9.000000, 0.132000, 0.059102
0.000000, 9.000000, 0.132000, 0.098164
0.000000, 8.000000, 0.124000, 0.088398
0.000000, 8.000000, 0.124000, 0.034688
0.000000, 8.000000, 0.124000, 0.068867
0.000000, 8.000000, 0.124000, 0.078633
0.000000, 8.000000, 0.124000, 0.098164
0.000000, 8.000000, 0.124000, 0.122578
0.000000, 7.000000, 0.116000, 0.122578
0.000000, 7.000000, 0.116000, 0.059102
0.000000, 7.000000, 0.116000, 0.078633
0.000000, 7.000000, 0.116000, 0.044453
