0.000000, 39.000000, 1.212000, 1.797383
0.000000, 39.000000, 1.212000, 1.704609
0.000000, 39.000000, 1.212000, 1.426289
0.000000, 38.000000, 1.204000, 1.221211
0.000000, 37.000000, 1.196000, 1.030781
0.000000, 35.000000, 1.180000, 0.889180
0.000000, 33.000000, 1.164000, 0.776875
0.000000, 32.000000, 1.156000, 0.669453
0.000000, 31.000000, 1.148000, 0.591328
0.000000, 29.000000, 1.132000, 0.518086
0.000000, 28.000000, 1.124000, 0.483906
0.000000, 27.000000, 1.116000, 0.430195
0.000000, 24.000000, 1.092000, 0.400898
0.000000, 23.000000, 1.084000, 0.366719
0.000000, 21.000000, 1.068000, 0.352070
0.000000, 19.000000, 1.052000, 0.327656
0.000000, 17.000000, 1.036000, 0.322773
0.000000, 16.000000, 1.028000, 0.298359
0.000000, 14.000000, 1.012000, 0.308125
0.000000, 12.000000, 0.996000, 0.273945
0.000000, 11.000000, 0.988000, 0.273945
0.000000, 8.000000, 0.964000, 0.264180
0.000000, 7.000000, 0.956000, 0.259297
0.000000, 6.000000, 0.948000, 0.254414
0.000000, 4.000000, 0.932000, 0.249531
0.000000, 1.000000, 0.908000, 0.244648
0.000000, 0.000000, 0.900000, 0.254414
0.000000, -2.000000, 0.794000, 0.239766
0.000000, -4.000000, 0.598000, 0.249531
0.000000, -5.000000, 0.365000, -0.145977
0.000000, -7.000000, 0.034000, -0.961406
0.000000, -9.000000, -0.387000, -1.786602
0.000000, -10.000000, -0.845000, -2.265117
0.000000, -11.000000, -0.988000, -1.605937
0.000000, -12.000000, -0.996000, -1.903789
0.000000, -12.000000, -0.996000, -1.703594
0.000000, -12.000000, -0.996000, -1.723125
0.000000, -12.000000, -0.996000, -1.728008
0.000000, -12.000000, -0.996000, -1.679180
0.000000, -11.000000, -0.988000, -1.649883
0.000000, -10.000000, -0.980000, -1.430156
0.000000, -9.000000, -0.972000, -1.229961
0.000000, -8.000000, -0.964000, -1.093242
0.000000, -7.000000, -0.956000, -0.966289
0.000000, -6.000000, -0.948000, -0.893047
0.000000, -5.000000, -0.940000, -0.819805
0.000000, -4.000000, -0.932000, -0.770977
0.000000, -2.000000, -0.916000, -0.722148
0.000000, -1.000000, -0.908000, -0.673320
0.000000, 0.000000, -0.900000, -0.644023
0.000000, 1.000000, -0.847000, -0.619609
0.000000, 3.000000, -0.696000, -0.590312
0.000000, 5.000000, -0.455000, -0.575664
