ms,x,y,theta1,theta2
138539, 136.109100, 259.461700, -11.000000, -97.000000                          
138543, 135.521300, 257.597410, -12.000000, -97.000000                          
138547, 138.120900, 257.068540, -11.000000, -96.000000                          
138551, 136.109100, 259.461700, -11.000000, -96.000000                          
138555, 136.109100, 259.461700, -11.000000, -96.000000                          
138559, 138.708690, 258.932800, -12.000000, -96.000000                          
138563, 136.664280, 261.335940, -11.000000, -95.000000                          
138568, 137.186660, 263.219600, -11.000000, -95.000000                          
138572, 136.664280, 261.335940, -11.000000, -95.000000                          
138575, 138.708690, 258.932800, -12.000000, -94.000000                          
138580, 137.676090, 265.112090, -11.000000, -94.000000                          
138584, 137.676090, 265.112090, -11.000000, -94.000000                          
138589, 141.298690, 258.358610, -13.000000, -94.000000                          
138592, 141.853870, 260.232850, -12.000000, -93.000000                          
138596, 138.132420, 267.012820, -11.000000, -92.000000                          
138601, 138.555500, 268.921230, -12.000000, -92.000000                          
138605, 138.555500, 268.921230, -11.000000, -91.000000                          
138609, 138.945210, 270.836730, -11.000000, -90.000000                          
138613, 138.945210, 270.836730, -10.000000, -89.000000                          
138618, 139.624050, 274.686680, -10.000000, -89.000000                          
138622, 137.304530, 277.103390, -11.000000, -87.000000                          
138625, 139.912990, 276.619930, -11.000000, -87.000000                          
138630, 140.168140, 278.557980, -10.000000, -87.000000                          
138634, 137.780980, 280.983610, -11.000000, -86.000000                          
138638, 142.767750, 278.029080, -11.000000, -86.000000                          
138642, 140.389420, 280.500150, -11.000000, -84.000000                          
138646, 140.576770, 282.445890, -11.000000, -84.000000                          
138651, 142.989010, 279.971250, -12.000000, -84.000000                          
138655, 142.989010, 279.971250, -12.000000, -84.000000                          
138659, 143.176380, 281.916990, -12.000000, -83.000000                          
138663, 143.329740, 283.865720, -12.000000, -82.000000                          
138668, 143.329740, 283.865720, -12.000000, -81.000000                          
138671, 145.919740, 283.291530, -12.000000, -81.000000                          
138675, 145.919740, 283.291530, -13.000000, -81.000000                          
138680, 146.039060, 285.242610, -13.000000, -81.000000                          
138684, 146.039060, 285.242610, -13.000000, -80.000000                          
138688, 146.124330, 287.195500, -13.000000, -80.000000                          
138692, 146.124330, 287.195500, -13.000000, -79.000000                          
138696, 146.124330, 287.195500, -13.000000, -80.000000                          
138701, 148.618640, 284.623290, -14.000000, -79.000000                          
138704, 148.618640, 284.623290, -14.000000, -79.000000                          
138709, 148.703900, 286.576170, -13.000000, -79.000000                          
138713, 146.124330, 287.195500, -14.000000, -79.000000                          
138717, 148.618640, 284.623290, -14.000000, -79.000000                          
138721, 148.703900, 286.576170, -14.000000, -78.000000                          
138725, 148.703900, 286.576170, -14.000000, -78.000000                          
138730, 148.703900, 286.576170, -14.000000, -78.000000                          
138734, 148.703900, 286.576170, -14.000000, -78.000000                          
138738, 148.755070, 288.530240, -14.000000, -77.000000                          
138742, 151.272280, 285.911960, -14.000000, -77.000000                          
138746, 151.272280, 285.911960, -15.000000, -78.000000                          
138751, 151.272280, 285.911960, -15.000000, -77.000000                          
138754, 151.272280, 285.911960, -15.000000, -77.000000                          
138759, 151.323440, 287.866030, -15.000000, -77.000000                          
138763, 151.272280, 285.911960, -15.000000, -77.000000                          
138767, 151.272280, 285.911960, -15.000000, -77.000000                          
138771, 151.323440, 287.866030, -15.000000, -77.000000                          
138775, 151.272280, 285.911960, -15.000000, -77.000000                          
138780, 151.272280, 285.911960, -15.000000, -77.000000                          
138784, 151.272280, 285.911960, -16.000000, -77.000000                          
138788, 151.323440, 287.866030, -15.000000, -77.000000                          
138792, 151.272280, 285.911960, -15.000000, -77.000000                          
138796, 151.272280, 285.911960, -16.000000, -77.000000                          
138801, 153.743380, 283.250120, -15.000000, -77.000000                          
138804, 153.743380, 283.250120, -16.000000, -77.000000                          
138809, 153.743380, 283.250120, -16.000000, -77.000000                          
138813, 153.828660, 285.203000, -16.000000, -77.000000                          
138817, 153.828660, 285.203000, -15.000000, -76.000000                          
138821, 153.828660, 285.203000, -16.000000, -76.000000                          
138825, 153.879820, 287.157070, -16.000000, -76.000000                          
138830, 153.879820, 287.157070, -16.000000, -75.000000                          
138834, 153.879820, 287.157070, -15.000000, -75.000000                          
138837, 151.340500, 289.820680, -15.000000, -74.000000                          
138842, 151.323440, 291.775390, -16.000000, -74.000000                          
138846, 153.896880, 289.111760, -16.000000, -74.000000                          
138851, 153.879820, 291.066440, -16.000000, -73.000000                          
138854, 151.272260, 293.729430, -16.000000, -73.000000                          
138859, 153.879820, 291.066440, -16.000000, -73.000000                          
138863, 153.879820, 291.066440, -16.000000, -73.000000                          
138867, 156.440510, 288.358340, -16.000000, -72.000000                          
138871, 153.743380, 294.973390, -16.000000, -72.000000                          
138875, 153.828660, 293.020510, -17.000000, -72.000000                          
138880, 156.372280, 292.267090, -17.000000, -71.000000                          
138884, 156.372280, 292.267090, -17.000000, -70.000000                          
138887, 156.287000, 294.219940, -16.000000, -70.000000                          
138892, 156.287000, 294.219940, -17.000000, -70.000000                          
138896, 156.287000, 294.219940, -17.000000, -70.000000                          
138901, 156.167680, 296.171080, -17.000000, -70.000000                          
138904, 156.167680, 296.171080, -17.000000, -69.000000                          
138909, 156.167680, 296.171080, -17.000000, -69.000000                          
138913, 156.167680, 296.171080, -17.000000, -69.000000                          
138917, 158.817090, 293.422210, -17.000000, -69.000000                          
138921, 156.014310, 298.119780, -17.000000, -69.000000                          
138925, 156.014310, 298.119780, -18.000000, -68.000000                          
138930, 158.697750, 295.373290, -17.000000, -68.000000                          
138934, 158.544390, 297.322020, -18.000000, -68.000000                          
138937, 158.544390, 297.322020, -18.000000, -68.000000                          
138942, 158.544390, 297.322020, -18.000000, -67.000000                          
138946, 158.357030, 299.267760, -17.000000, -66.000000                          
138950, 158.135760, 301.209930, -17.000000, -66.000000                          
138954, 158.135760, 301.209930, -18.000000, -65.000000                          
138958, 158.135760, 301.209930, -18.000000, -65.000000                          
138963, 157.591670, 305.081240, -18.000000, -63.000000                          
138966, 154.382750, 309.728940, -18.000000, -62.000000                          
138971, 157.269040, 307.009160, -18.000000, -62.000000                          
138975, 156.912830, 308.931180, -18.000000, -61.000000                          
138980, 156.523120, 310.846680, -18.000000, -60.000000                          
138983, 156.523120, 310.846680, -18.000000, -60.000000                          
138987, 159.038880, 310.004910, -19.000000, -59.000000                          
138992, 158.615810, 311.913330, -18.000000, -57.000000                          
138996, 158.159470, 313.814060, -18.000000, -57.000000                          
139000, 158.159470, 313.814060, -19.000000, -57.000000                          
139004, 157.670060, 315.706540, -19.000000, -56.000000                          
139008, 157.147660, 317.590210, -19.000000, -55.000000                          
139012, 153.488910, 322.170470, -18.000000, -54.000000                          
139016, 159.648380, 316.704650, -20.000000, -54.000000                          
139021, 159.648380, 316.704650, -20.000000, -54.000000                          
139025, 156.004680, 321.328700, -19.000000, -53.000000                          
139028, 152.216160, 325.866820, -19.000000, -52.000000                          
139033, 155.384430, 323.182430, -19.000000, -52.000000                          
139037, 157.885150, 322.296910, -20.000000, -52.000000                          
139041, 157.885150, 322.296910, -20.000000, -52.000000                          
139045, 154.731930, 325.025050, -19.000000, -51.000000                          
139050, 154.047360, 326.856020, -19.000000, -50.000000                          
139054, 156.548080, 325.970490, -20.000000, -49.000000                          
139057, 156.548080, 325.970490, -20.000000, -50.000000  
