ms,x,y,theta1,theta2
88445, 174.293730, 310.488070, -26.000000, -49.000000                           
88449, 174.816120, 308.604430, -26.000000, -50.000000                           
88453, 175.761870, 304.811190, -26.000000, -51.000000                           
88457, 178.559080, 301.719090, -27.000000, -52.000000                           
88462, 179.305020, 297.881590, -27.000000, -53.000000                           
88465, 181.980770, 294.728670, -28.000000, -54.000000                           
88469, 184.601070, 291.529570, -29.000000, -55.000000                           
88474, 187.727170, 282.448580, -30.000000, -56.000000                           
88477, 187.727170, 282.448580, -30.000000, -57.000000                           
88482, 187.931780, 278.544620, -30.000000, -59.000000                           
88486, 190.285800, 273.289430, -31.000000, -60.000000                           
88490, 192.394230, 266.041690, -32.000000, -61.000000                           
88494, 192.394230, 266.041690, -32.000000, -62.000000                           
88498, 194.171570, 258.770720, -34.000000, -64.000000                           
88503, 197.482090, 248.062500, -34.000000, -65.000000                           
88506, 199.285580, 244.599980, -35.000000, -67.000000                           
88511, 198.016460, 238.875320, -36.000000, -69.000000                           
88515, 199.137180, 233.521190, -36.000000, -70.000000                           
88518, 198.582000, 231.646940, -37.000000, -71.000000                           
88523, 197.373960, 227.928940, -37.000000, -73.000000                           
88527, 198.141540, 222.640410, -38.000000, -74.000000                           
88531, 196.677080, 219.015730, -39.000000, -76.000000                           
88535, 195.897610, 217.223130, -39.000000, -77.000000                           
88539, 195.449430, 210.279240, -39.000000, -79.000000                           
88543, 195.661120, 205.140060, -39.000000, -79.000000                           
88547, 194.698550, 203.438750, -40.000000, -81.000000                           
88552, 193.652070, 196.716280, -41.000000, -82.000000                           
88555, 191.466000, 193.475280, -41.000000, -84.000000                           
88559, 190.330870, 191.883910, -41.000000, -86.000000                           
88564, 188.748200, 185.474120, -42.000000, -87.000000                           
88568, 187.504820, 183.965790, -41.000000, -88.000000                           
88572, 186.235320, 182.479400, -42.000000, -90.000000                           
88576, 183.619450, 179.574170, -42.000000, -92.000000                           
88580, 182.859710, 174.969820, -42.000000, -92.000000                           
88584, 180.903810, 176.762050, -42.000000, -94.000000                           
88588, 178.091640, 174.046370, -42.000000, -96.000000                           
88593, 177.142350, 169.638310, -42.000000, -97.000000                           
88596, 174.147610, 167.125410, -43.000000, -98.000000                           
88601, 174.147610, 167.125410, -43.000000, -99.000000                           
88605, 171.067030, 164.718600, -43.000000, -99.000000                           
88609, 171.067030, 164.718600, -43.000000, -101.000000                          
88613, 169.495680, 163.555860, -43.000000, -103.000000                          
88617, 164.663310, 160.234660, -43.000000, -103.000000                          
88622, 164.939030, 157.358250, -44.000000, -105.000000                          
88625, 161.588070, 155.344790, -43.000000, -106.000000                          
88629, 161.588070, 155.344790, -44.000000, -107.000000                          
88634, 160.061050, 151.590090, -44.000000, -108.000000                          
88638, 156.435000, 152.546910, -44.000000, -109.000000                          
88642, 156.577790, 149.815310, -44.000000, -110.000000                          
88646, 152.921300, 150.833160, -44.000000, -111.000000                          
88650, 151.142550, 150.022520, -44.000000, -112.000000                          
88655, 151.142550, 150.022520, -44.000000, -112.000000                          
88658, 149.349950, 149.243090, -44.000000, -114.000000                          
88663, 147.617430, 145.919220, -44.000000, -114.000000                          
88667, 145.786470, 145.234650, -44.000000, -115.000000                          
88671, 145.786470, 145.234650, -44.000000, -116.000000                          
88675, 142.051670, 146.441540, -44.000000, -117.000000                          
88679, 142.051670, 146.441540, -45.000000, -117.000000                          
88684, 142.051670, 146.441540, -44.000000, -117.000000                          
88687, 140.197950, 145.821290, -44.000000, -118.000000                          
88692, 142.090120, 143.961880, -45.000000, -118.000000                          
88696, 138.351590, 142.818910, -44.000000, -118.000000                          
88700, 138.333690, 145.233490, -44.000000, -118.000000                          
88704, 140.197950, 145.821290, -44.000000, -119.000000                          
88708, 136.459460, 144.678330, -44.000000, -119.000000                          
88713, 138.351590, 142.818910, -45.000000, -119.000000                          
88717, 136.459460, 144.678330, -44.000000, -120.000000                          
88720, 136.459460, 144.678330, -45.000000, -120.000000                          
88725, 138.351590, 142.818910, -45.000000, -120.000000                          
88729, 136.467960, 142.296520, -45.000000, -120.000000                          
88733, 138.351590, 142.818910, -45.000000, -120.000000                          
88737, 136.467960, 142.296520, -45.000000, -120.000000                          
88742, 136.467960, 142.296520, -45.000000, -120.000000                          
88746, 136.467960, 142.296520, -45.000000, -120.000000                          
88749, 136.467960, 142.296520, -45.000000, -121.000000                          
88754, 136.467960, 142.296520, -45.000000, -121.000000                          
88758, 134.575470, 141.807110, -45.000000, -121.000000                          
88763, 136.467960, 142.296520, -44.000000, -121.000000                          
88766, 134.575470, 141.807110, -45.000000, -121.000000                          
88770, 134.575470, 141.807110, -45.000000, -121.000000                          
88775, 136.467960, 142.296520, -45.000000, -120.000000                          
88779, 136.467960, 142.296520, -45.000000, -121.000000                          
88783, 136.467960, 142.296520, -45.000000, -121.000000                          
88787, 134.451860, 137.111210, -47.000000, -121.000000                          
88791, 136.360260, 137.534270, -47.000000, -121.000000                          
88795, 136.434890, 139.914960, -46.000000, -121.000000                          
88799, 134.534160, 139.458620, -46.000000, -121.000000                          
88804, 136.434890, 139.914960, -46.000000, -121.000000                          
88807, 134.534160, 139.458620, -46.000000, -121.000000                          
88811, 134.534160, 139.458620, -46.000000, -121.000000                          
88816, 136.434890, 139.914960, -46.000000, -121.000000                          
88819, 136.434890, 139.914960, -46.000000, -121.000000                          
88824, 136.434890, 139.914960, -46.000000, -120.000000                          
88828, 136.434890, 139.914960, -46.000000, -120.000000                          
88832, 138.327360, 140.404370, -46.000000, -120.000000                          
88836, 138.327360, 140.404370, -46.000000, -119.000000                          
88840, 140.211030, 140.926770, -45.000000, -118.000000                          
88845, 142.090120, 143.961880, -45.000000, -117.000000                          
88848, 142.051670, 146.441540, -44.000000, -117.000000                          
88853, 147.544010, 148.495040, -44.000000, -115.000000                          
88857, 147.544010, 148.495040, -43.000000, -114.000000                          
88860, 149.218230, 151.848690, -43.000000, -113.000000                          
88865, 152.761310, 153.500850, -43.000000, -112.000000                          
88869, 152.554780, 156.165280, -42.000000, -111.000000                          
88873, 156.006550, 158.000610, -42.000000, -110.000000                          
88877, 156.006550, 158.000610, -42.000000, -109.000000                          
88881, 157.707860, 158.963170, -41.000000, -108.000000                          
88886, 160.720550, 163.784740, -41.000000, -106.000000                          
88889, 160.333310, 166.586550, -40.000000, -106.000000                          
88894, 163.961530, 165.970830, -40.000000, -104.000000                          
88898, 164.610780, 172.868990, -39.000000, -103.000000                          
88902, 166.140560, 174.085830, -38.000000, -102.000000                          
88906, 168.523160, 179.545410, -38.000000, -100.000000                          
88910, 168.523160, 179.545410, -37.000000, -99.000000                           
88915, 170.671840, 185.196620, -37.000000, -98.000000                           
88918, 170.671840, 185.196620, -37.000000, -98.000000                           
88923, 173.387480, 188.008740, -36.000000, -96.000000                           
88927, 172.980590, 195.518880, -35.000000, -95.000000                           
88931, 175.140320, 193.978360, -36.000000, -94.000000                           
88935, 178.790530, 198.567290, -35.000000, -92.000000                           
88939, 177.793520, 201.679140, -35.000000, -90.000000                           
88943, 181.114720, 206.511510, -34.000000, -89.000000                           
88947, 179.978700, 209.662730, -33.000000, -88.000000                           
88951, 179.779970, 214.477910, -32.000000, -87.000000                           
88956, 180.340450, 221.056400, -32.000000, -86.000000                           
88959, 180.340450, 221.056400, -32.000000, -85.000000                           
88964, 180.602870, 227.734920, -31.000000, -83.000000                           
88968, 180.561000, 234.498660, -30.000000, -82.000000                           
88971, 180.561000, 234.498660, -30.000000, -81.000000                           
88976, 181.245570, 236.329610, -30.000000, -81.000000                           
88980, 181.245570, 236.329610, -30.000000, -80.000000                           
88984, 181.898070, 238.172230, -29.000000, -79.000000                           
88988, 179.020980, 246.336620, -28.000000, -78.000000                           
88992, 177.679660, 251.337740, -27.000000, -78.000000                           
88996, 178.136000, 253.238460, -27.000000, -77.000000                           
89000, 178.136000, 253.238460, -26.000000, -76.000000                           
89005, 176.574650, 258.246060, -26.000000, -76.000000                           
89008, 176.574650, 258.246060, -25.000000, -75.000000                           
89012, 174.859070, 263.238130, -24.000000, -75.000000                           
89017, 172.733990, 266.271480, -24.000000, -75.000000                           
89020, 172.733990, 266.271480, -23.000000, -74.000000                           
89025, 170.777570, 271.209560, -22.000000, -73.000000                           
89029, 168.514010, 274.170470, -22.000000, -73.000000                           
89032, 168.667370, 276.119230, -22.000000, -72.000000                           
89037, 168.667370, 276.119230, -21.000000, -72.000000                           
89041, 166.403700, 280.995480, -21.000000, -72.000000                           
89045, 166.318440, 279.042600, -21.000000, -72.000000                           
89049, 163.970000, 283.878600, -20.000000, -71.000000                           
89054, 161.486360, 286.718810, -19.000000, -71.000000                           
89057, 161.486360, 286.718810, -19.000000, -71.000000                           
89061, 161.486360, 286.718810, -19.000000, -71.000000                           
89066, 158.902360, 291.469300, -18.000000, -71.000000                           
89070, 158.953520, 289.515260, -18.000000, -71.000000                           
89074, 156.287000, 294.219940, -17.000000, -70.000000                           
89078, 156.287000, 294.219940, -16.000000, -70.000000                           
89082, 153.624050, 296.924470, -16.000000, -71.000000                           
89086, 153.624050, 296.924470, -15.000000, -70.000000                           
89090, 150.914310, 299.582120, -15.000000, -70.000000                           
89095, 148.158570, 302.192110, -14.000000, -70.000000                           
89098, 148.158570, 302.192110, -14.000000, -70.000000                           
89102, 145.357730, 304.753600, -13.000000, -70.000000                           
89107, 145.357730, 304.753600, -13.000000, -70.000000                           
89110, 145.357730, 304.753600, -12.000000, -70.000000                           
89115, 139.301440, 311.655940, -11.000000, -70.000000                           
89119, 139.624070, 309.728000, -11.000000, -70.000000                           
89122, 139.624070, 309.728000, -10.000000, -70.000000                           
89127, 136.336760, 314.061400, -9.000000, -70.000000                            
89131, 133.720280, 314.499240, -9.000000, -70.000000                            
89135, 130.283750, 318.715270, -8.000000, -69.000000                            
89139, 130.706830, 316.806850, -8.000000, -70.000000                            
89143, 130.706830, 316.806850, -8.000000, -70.000000                            
89147, 127.197250, 320.962250, -7.000000, -69.000000                            
89151, 127.653590, 319.061490, -7.000000, -70.000000                            
89155, 127.197250, 320.962250, -6.000000, -70.000000                            
89159, 124.072010, 323.155060, -5.000000, -70.000000                            
89163, 121.431370, 323.409300, -5.000000, -70.000000                            
89167, 117.709110, 327.375400, -4.000000, -69.000000                            
89171, 118.264290, 325.501130, -4.000000, -70.000000                            
89176, 118.264290, 325.501130, -4.000000, -70.000000                            
89179, 115.061200, 327.537290, -3.000000, -69.000000                            
89183, 111.823060, 329.517300, -2.000000, -70.000000                            
89187, 111.823060, 329.517300, -1.000000, -69.000000                            
89191, 108.550850, 331.440460, -1.000000, -69.000000                            
89196, 105.245580, 333.306240, -1.000000, -70.000000                            
89199, 105.245580, 333.306240, 0.000000, -69.000000                             
89203, 101.908250, 335.114040, 1.000000, -70.000000                             
89207, 101.191820, 336.932770, 2.000000, -69.000000                             
89211, 98.539864, 336.863340, 2.000000, -70.000000                              
89216, 98.539864, 336.863340, 3.000000, -70.000000                              
89219, 91.714111, 340.184270, 4.000000, -69.000000                              
89223, 91.714111, 340.184270, 4.000000, -70.000000                              
89227, 88.258804, 341.754790, 5.000000, -69.000000                              
89231, 88.258804, 341.754790, 5.000000, -70.000000                              
89235, 88.258804, 341.754790, 5.000000, -70.000000                              
89239, 84.776604, 343.264890, 6.000000, -70.000000                              
89243, 81.268593, 344.713930, 6.000000, -69.000000                              
89247, 80.365990, 346.447810, 7.000000, -70.000000                              
89251, 81.268593, 344.713930, 7.000000, -70.000000                              
89255, 77.735825, 346.101560, 8.000000, -70.000000                              
89259, 74.179375, 347.427310, 9.000000, -70.000000                              
89263, 74.179375, 347.427310, 9.000000, -70.000000                              
89267, 70.600327, 348.690800, 9.000000, -70.000000                              
89271, 70.600327, 348.690800, 10.000000, -70.000000                             
89275, 70.600327, 348.690800, 10.000000, -70.000000                             
89279, 66.999779, 349.891600, 10.000000, -70.000000                             
89282, 66.999779, 349.891600, 11.000000, -70.000000                             
89287, 63.378815, 351.029390, 12.000000, -70.000000                             
89291, 63.378815, 351.029390, 13.000000, -70.000000                             
89295, 54.972889, 354.725490, 14.000000, -70.000000                             
89299, 56.080082, 353.114530, 14.000000, -70.000000                             
89302, 56.080082, 353.114530, 15.000000, -69.000000                             
89307, 48.713032, 354.943700, 15.000000, -70.000000                             
89311, 52.404537, 354.061250, 16.000000, -69.000000                             
89315, 43.816700, 357.312410, 17.000000, -70.000000                             
89319, 45.006680, 355.761600, 17.000000, -70.000000                             
89322, 40.069759, 358.044460, 18.000000, -69.000000                             
89327, 37.553993, 357.202700, 18.000000, -70.000000                             
89331, 37.553993, 357.202700, 19.000000, -69.000000                             
89335, 28.760288, 359.846860, 20.000000, -69.000000                             
89339, 30.055546, 358.382840, 20.000000, -69.000000                             
89342, 30.055546, 358.382840, 21.000000, -69.000000                             
89347, 26.292019, 358.874570, 22.000000, -69.000000                             
89351, 30.055546, 358.382840, 22.000000, -70.000000                             
89355, 26.292019, 358.874570, 22.000000, -70.000000                             
89359, 22.520489, 359.300540, 23.000000, -69.000000                             
89363, 14.957993, 359.954740, 25.000000, -68.000000                             
89367, 13.563759, 361.324830, 24.000000, -69.000000                             
89371, 22.520489, 359.300540, 23.000000, -70.000000                             
89374, 22.520489, 359.300540, 23.000000, -70.000000                             
89379, 18.742092, 359.660610, 24.000000, -70.000000                             
89383, 11.169327, 360.182740, 26.000000, -69.000000                             
89387, 9.751389, 361.528320, 26.000000, -69.000000                              
89391, 14.957993, 359.954740, 25.000000, -70.000000                             
89394, 14.957993, 359.954740, 25.000000, -70.000000                             
89399, 11.169327, 360.182740, 26.000000, -70.000000                             
89403, 3.582954, 360.440220, 28.000000, -68.000000                              
89407, -1.698853, 361.739170, 29.000000, -69.000000                             
89411, 7.377266, 360.344570, 27.000000, -69.000000                              
89414, 7.377266, 360.344570, 27.000000, -70.000000                              
89419, 3.582954, 360.440220, 29.000000, -69.000000                              
89422, -4.007782, 360.432830, 30.000000, -69.000000                             
89427, -7.801903, 360.329770, 30.000000, -69.000000                             
89431, -4.007782, 360.432830, 30.000000, -70.000000                             
89434, -4.007782, 360.432830, 30.000000, -70.000000                             
89439, -0.212448, 360.469670, 30.000000, -70.000000                             
89442, -7.801903, 360.329770, 31.000000, -69.000000                             
89447, -7.801903, 360.329770, 30.000000, -69.000000                             
89451, -4.007782, 360.432830, 30.000000, -69.000000                             
89454, -7.801903, 360.329770, 30.000000, -70.000000                             
89459, -4.007782, 360.432830, 30.000000, -70.000000                             
89462, -7.801903, 360.329770, 31.000000, -70.000000                             
89467, -7.801903, 360.329770, 31.000000, -70.000000                             
89471, -6.293579, 359.086400, 31.000000, -70.000000                             
89474, -6.293579, 359.086400, 30.000000, -70.000000                             
89479, -2.521393, 359.163330, 31.000000, -70.000000                             
89482, -6.293579, 359.086400, 31.000000, -70.000000                             
89487, -6.293579, 359.086400, 31.000000, -70.000000                             
89491, -6.293579, 359.086400, 31.000000, -71.000000                             
89494, -6.293579, 359.086400, 30.000000, -71.000000                             
89499, -6.293579, 359.086400, 31.000000, -71.000000                             
89502, -6.293579, 359.086400, 31.000000, -71.000000                             
89507, -6.293579, 359.086400, 31.000000, -71.000000                             
89511, -4.807182, 357.816890, 31.000000, -71.000000                             
89514, -4.807182, 357.816890, 30.000000, -71.000000                             
89519, -4.807182, 357.816890, 31.000000, -71.000000                             
89522, -4.807182, 357.816890, 31.000000, -71.000000                             
89527, -4.807182, 357.816890, 31.000000, -71.000000                             
89531, -4.807182, 357.816890, 31.000000, -71.000000                             
89534, -4.807182, 357.816890, 31.000000, -72.000000                             
89539, -4.807182, 357.816890, 31.000000, -71.000000                             
89542, -4.807182, 357.816890, 31.000000, -72.000000                             
89547, -4.807182, 357.816890, 31.000000, -72.000000                             
89551, -4.807182, 357.816890, 31.000000, -71.000000                             
89554, -4.807182, 357.816890, 31.000000, -72.000000                             
89559, -4.807182, 357.816890, 31.000000, -72.000000                             
89562, -4.807182, 357.816890, 31.000000, -72.000000                             
89567, -1.057373, 357.868070, 30.000000, -72.000000                             
89571, 7.836281, 356.403960, 28.000000, -73.000000                              
89574, 11.559502, 356.234710, 27.000000, -74.000000                             
89579, 9.206375, 355.009740, 29.000000, -73.000000                              
89582, 0.383820, 356.547490, 30.000000, -73.000000                              
89587, 5.504906, 355.138150, 28.000000, -74.000000                              
89590, 9.206375, 355.009740, 28.000000, -75.000000                              
89594, 10.551933, 353.591800, 28.000000, -75.000000                             
89598, 6.875000, 353.743930, 29.000000, -75.000000                              
89602, 6.875000, 353.743930, 28.000000, -75.000000                              
89607, 8.220551, 352.326020, 29.000000, -76.000000                              
89610, 11.872536, 352.150630, 28.000000, -76.000000                             
89614, 8.220551, 352.326020, 29.000000, -76.000000                              
89618, 14.437286, 349.200230, 28.000000, -77.000000                             
89622, 14.437286, 349.200230, 28.000000, -78.000000                             
89626, 10.836411, 349.420810, 29.000000, -79.000000                             
89630, 16.897530, 346.162080, 28.000000, -79.000000                             
89634, 16.897530, 346.162080, 28.000000, -80.000000                             
89638, 21.603340, 344.264920, 27.000000, -81.000000                             
89642, 22.738472, 342.673550, 27.000000, -82.000000                             
89646, 19.250214, 343.039950, 27.000000, -82.000000                             
89650, 23.845650, 341.062590, 27.000000, -83.000000                             
89654, 24.924553, 339.432560, 27.000000, -85.000000                             
89658, 26.996178, 336.117250, 26.000000, -86.000000                             
89662, 27.988289, 334.432980, 26.000000, -87.000000                             
89666, 28.950859, 332.731630, 26.000000, -88.000000                             
89670, 39.682499, 329.192140, 24.000000, -89.000000                             
89674, 46.904377, 325.887880, 25.000000, -90.000000                             
89678, 42.020611, 323.814820, 24.000000, -92.000000                             
89682, 45.854443, 321.223020, 18.000000, -93.000000                             
89686, 43.421612, 320.165130, 23.000000, -95.000000                             
89690, 65.501740, 309.728940, 23.000000, -96.000000                             
89694, 48.270176, 313.788120, 24.000000, -97.000000                             
89698, 54.657520, 310.098750, 23.000000, -98.000000                             
89702, 49.738316, 308.111270, 16.000000, -99.000000                             
89706, 69.489563, 300.818940, 20.000000, -100.000000                            
89710, 66.945938, 300.065520, 17.000000, -101.000000                            
89714, 61.678810, 300.368160, 12.000000, -102.000000                            
89718, 59.178104, 299.482640, 16.000000, -103.000000                            
89722, 62.240814, 294.531520, 21.000000, -104.000000                            
89726, 59.586742, 295.594730, 19.000000, -105.000000                            
89730, 64.961197, 291.469330, 18.000000, -106.000000                            
89734, 65.012360, 289.515260, 17.000000, -106.000000                            
89739, 67.559494, 288.358340, 17.000000, -108.000000                            
89742, 67.491272, 284.449580, 16.000000, -109.000000                            
89746, 72.233307, 280.059270, 15.000000, -109.000000                            
89751, 72.233307, 280.059270, 15.000000, -111.000000                            
89754, 74.137894, 274.897520, 14.000000, -111.000000                            
89759, 76.428528, 273.583590, 13.000000, -112.000000                            
89763, 76.105896, 271.655640, 13.000000, -113.000000                            
89766, 75.749680, 269.733640, 12.000000, -114.000000                            
89771, 77.949951, 268.392330, 12.000000, -115.000000                            
89775, 78.658333, 261.335940, 11.000000, -117.000000                            
89779, 80.711601, 259.945160, 10.000000, -117.000000                            
89783, 80.123802, 258.080870, 10.000000, -117.000000                            
89786, 79.503548, 256.227140, 10.000000, -118.000000                            
89791, 82.120033, 256.665010, 9.000000, -118.000000                             
89795, 79.503548, 256.227140, 9.000000, -119.000000                             
89799, 84.091263, 255.214510, 9.000000, -119.000000                             
89803, 80.782967, 252.991420, 9.000000, -119.000000                             
89807, 82.690269, 251.564820, 8.000000, -119.000000                             
89811, 85.320442, 251.911060, 7.000000, -119.000000                             
89815, 82.690269, 251.564820, 7.000000, -119.000000                             
89819, 87.208214, 250.405430, 6.000000, -119.000000                             
89823, 84.572403, 250.105120, 6.000000, -119.000000                             
89827, 86.428749, 248.612820, 6.000000, -119.000000                             
89831, 87.208214, 250.405430, 6.000000, -119.000000                             
89835, 86.428749, 248.612820, 5.000000, -119.000000                             
89839, 89.069405, 248.867050, 5.000000, -119.000000                             
89843, 88.258789, 247.088320, 5.000000, -119.000000                             
89847, 88.258789, 247.088320, 4.000000, -120.000000                             
89851, 90.903481, 247.296510, 4.000000, -119.000000                             
89855, 90.061943, 245.532200, 4.000000, -120.000000                             
89859, 91.837662, 243.944730, 3.000000, -120.000000                             
89863, 90.061943, 245.532200, 4.000000, -119.000000                             
89867, 90.061943, 245.532200, 3.000000, -120.000000                             
89871, 92.709854, 245.694090, 3.000000, -120.000000                             
89875, 93.585403, 242.326600, 2.000000, -120.000000                             
89879, 95.304634, 240.678150, 1.000000, -120.000000                             
89883, 93.585403, 242.326600, 2.000000, -120.000000                             
89887, 91.837662, 243.944730, 2.000000, -120.000000                             
89891, 96.237350, 242.396000, 2.000000, -120.000000                             
89895, 93.585403, 242.326600, 2.000000, -120.000000                             
89900, 95.304634, 240.678150, 1.000000, -120.000000                             
89903, 93.585403, 242.326600, 2.000000, -119.000000                             
89907, 93.585403, 242.326600, 1.000000, -119.000000                             
89911, 96.237350, 242.396000, 1.000000, -120.000000                             
89915, 93.585403, 242.326600, 2.000000, -119.000000                             
89920, 96.237350, 242.396000, 1.000000, -120.000000                             
89923, 95.304634, 240.678150, 2.000000, -120.000000                             
89927, 93.585403, 242.326600, 2.000000, -120.000000                             
89932, 96.237350, 242.396000, 1.000000, -120.000000                             
89935, 95.304634, 240.678150, 1.000000, -119.000000                             
89940, 97.957397, 240.701310, 0.000000, -120.000000                             
89943, 95.304634, 240.678150, 1.000000, -120.000000                             
89947, 95.304634, 240.678150, 1.000000, -120.000000                             
89951, 97.957397, 240.701310, 1.000000, -120.000000                             
89955, 98.655495, 237.292570, -2.000000, -120.000000                            
89960, 101.886170, 233.792110, -3.000000, -120.000000                           
89963, 98.655495, 237.292570, 0.000000, -120.000000                             
89967, 95.304634, 240.678150, 1.000000, -120.000000                             
89972, 101.307450, 237.223130, -2.000000, -120.000000                           
89975, 100.286090, 235.556440, -2.000000, -120.000000                           
89980, 99.647598, 238.976840, -1.000000, -119.000000                            
89984, 99.647598, 238.976840, -1.000000, -118.000000                            
89987, 100.610180, 240.678160, -2.000000, -118.000000                           
89992, 103.262120, 240.608720, -2.000000, -118.000000                           
89996, 103.262120, 240.608720, -2.000000, -117.000000                           
90000, 105.912480, 240.493010, -2.000000, -116.000000                           
90004, 105.097450, 244.060460, -2.000000, -115.000000                           
90008, 107.747790, 243.944730, -3.000000, -114.000000                           
90012, 109.461520, 247.458440, -3.000000, -112.000000 
