0.000000, 2.000000, 0.916000, 0.674336
0.000000, 0.000000, 0.900000, 0.586445
0.000000, -1.000000, 0.847000, 0.547383
0.000000, -3.000000, 0.696000, 0.488789
0.000000, -4.000000, 0.508000, 0.449727
0.000000, -5.000000, 0.275000, -0.355937
0.000000, -7.000000, -0.056000, -1.063945
0.000000, -9.000000, -0.477000, -1.771953
0.000000, -9.000000, -0.882000, -2.265117
0.000000, -10.000000, -0.980000, -1.547344
0.000000, -11.000000, -0.988000, -1.894023
0.000000, -11.000000, -0.988000, -1.688945
0.000000, -10.000000, -0.980000, -1.786602
0.000000, -10.000000, -0.980000, -1.801250
0.000000, -10.000000, -0.980000, -1.659648
0.000000, -9.000000, -0.972000, -1.532695
0.000000, -9.000000, -0.972000, -1.342266
0.000000, -8.000000, -0.964000, -1.171367
0.000000, -6.000000, -0.948000, -1.063945
0.000000, -5.000000, -0.940000, -0.936992
0.000000, -4.000000, -0.932000, -0.868633
0.000000, -3.000000, -0.924000, -0.814922
0.000000, -2.000000, -0.916000, -0.775859
0.000000, 0.000000, -0.900000, -0.741680
0.000000, 0.000000, -0.900000, -0.712383
0.000000, 2.000000, -0.794000, -0.678203
0.000000, 4.000000, -0.598000, -0.644023
0.000000, 5.000000, -0.365000, -0.224102
0.000000, 7.000000, -0.034000, 0.610859
0.000000, 7.000000, 0.281000, 1.543477
0.000000, 8.000000, 0.649000, 2.295430
0.000000, 9.000000, 0.972000, 2.427266
0.000000, 10.000000, 0.980000, 1.699727
0.000000, 10.000000, 0.980000, 1.846211
0.000000, 10.000000, 0.980000, 1.724141
0.000000, 9.000000, 0.972000, 1.704609
0.000000, 8.000000, 0.964000, 1.421406
0.000000, 7.000000, 0.956000, 1.216328
0.000000, 6.000000, 0.948000, 1.001484
0.000000, 5.000000, 0.940000, 0.879414
0.000000, 3.000000, 0.924000, 0.757344
0.000000, 1.000000, 0.908000, 0.664570
0.000000, 0.000000, 0.900000, 0.581563
0.000000, -2.000000, 0.794000, 0.518086
0.000000, -3.000000, 0.651000, 0.474141
0.000000, -5.000000, 0.410000, 0.278828
0.000000, -5.000000, 0.185000, -0.746562
0.000000, -7.000000, -0.146000, -1.278789
0.000000, -8.000000, -0.514000, -2.064922
0.000000, -9.000000, -0.927000, -2.265117
0.000000, -10.000000, -0.980000, -1.596172
0.000000, -10.000000, -0.980000, -1.845195
0.000000, -10.000000, -0.980000, -1.703594
0.000000, -10.000000, -0.980000, -1.845195
0.000000, -10.000000, -0.980000, -1.723125
0.000000, -9.000000, -0.972000, -1.684062
0.000000, -9.000000, -0.972000, -1.474102
0.000000, -8.000000, -0.964000, -1.259258
0.000000, -7.000000, -0.956000, -1.122539
0.000000, -6.000000, -0.948000, -0.990703
0.000000, -5.000000, -0.940000, -0.893047
0.000000, -3.000000, -0.924000, -0.844219
0.000000, -2.000000, -0.916000, -0.785625
0.000000, -1.000000, -0.908000, -0.761211
0.000000, 0.000000, -0.900000, -0.731914
0.000000, 1.000000, -0.847000, -0.683086
0.000000, 3.000000, -0.696000, -0.678203
0.000000, 5.000000, -0.455000, -0.644023
0.000000, 6.000000, -0.177000, 0.430195
0.000000, 7.000000, 0.146000, 1.216328
0.000000, 8.000000, 0.514000, 1.855977
0.000000, 9.000000, 0.927000, 2.730000
0.000000, 10.000000, 0.980000, 1.597188
0.000000, 10.000000, 0.980000, 1.870625
0.000000, 10.000000, 0.980000, 1.748555
0.000000, 9.000000, 0.972000, 1.797383
0.000000, 8.000000, 0.964000, 1.553242
0.000000, 7.000000, 0.956000, 1.279805
0.000000, 7.000000, 0.956000, 1.094258
0.000000, 5.000000, 0.940000, 0.938008
0.000000, 3.000000, 0.924000, 0.806172
0.000000, 2.000000, 0.916000, 0.698750
0.000000, 0.000000, 0.900000, 0.620625
0.000000, -1.000000, 0.847000, 0.557148
0.000000, -3.000000, 0.696000, 0.498555
0.000000, -4.000000, 0.508000, 0.469258
0.000000, -5.000000, 0.275000, -0.360820
0.000000, -6.000000, -0.003000, -1.039531
0.000000, -8.000000, -0.379000, -1.537578
0.000000, -9.000000, -0.792000, -2.265117
0.000000, -10.000000, -0.980000, -1.640117
0.000000, -10.000000, -0.980000, -1.918437
0.000000, -10.000000, -0.980000, -1.791484
0.000000, -10.000000, -0.980000, -1.669414
30.000000, -10.000000, -1.220000, -1.786602
30.000000, -10.000000, -1.220000, -1.742656
30.000000, -9.000000, -1.212000, -1.547344
30.000000, -9.000000, -1.212000, -1.352031
30.000000, -8.000000, -1.204000, -1.186016
30.000000, -6.000000, -1.188000, -1.059062
30.000000, -5.000000, -1.180000, -0.946758
30.000000, -4.000000, -1.172000, -0.883281
30.000000, -3.000000, -1.164000, -0.814922
30.000000, -2.000000, -1.156000, -0.766094
30.000000, 0.000000, -1.140000, -0.741680
30.000000, 0.000000, -1.140000, -0.707500
30.000000, 2.000000, -1.124000, -0.687969
30.000000, 4.000000, -1.108000, -0.658672
30.000000, 5.000000, -1.100000, -0.624492
30.000000, 7.000000, -1.084000, -0.624492
