pot angle, encoder angle, ax,ay,az
0.000000,0.000000,-1.062600,-0.002200,0.125400                                  
1.000000,0.000000,-1.062600,0.002200,0.123200                                   
0.000000,0.000000,-1.058200,0.006600,0.125400                                   
0.000000,0.000000,-1.060400,0.011000,0.125400                                   
0.000000,0.000000,-1.058200,0.008800,0.127600                                   
0.000000,0.000000,-1.058200,0.008800,0.127600                                   
0.000000,0.000000,-1.060400,0.004400,0.129800                                   
0.000000,0.000000,-1.060400,-0.002200,0.125400                                  
0.000000,0.000000,-1.058200,-0.004400,0.132000                                  
1.000000,0.000000,-1.056000,-0.006600,0.127600                                  
0.000000,0.000000,-1.058200,-0.008800,0.134200                                  
1.000000,0.000000,-1.060400,-0.006600,0.127600                                  
0.000000,0.000000,-1.058200,-0.004400,0.129800                                  
0.000000,0.000000,-1.060400,0.000000,0.125400                                   
0.000000,0.000000,-1.062600,0.006600,0.125400                                   
0.000000,0.000000,-1.062600,0.011000,0.127600                                   
0.000000,0.000000,-1.060400,0.011000,0.123200                                   
0.000000,0.000000,-1.058200,0.008800,0.123200                                   
0.000000,0.000000,-1.062600,0.006600,0.123200                                   
1.000000,0.000000,-1.060400,0.000000,0.127600                                   
0.000000,0.000000,-1.060400,-0.004400,0.123200                                  
1.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.067000,-0.002200,0.123200                                  
0.000000,0.000000,-1.053800,-0.004400,0.123200                                  
0.000000,0.000000,-1.060400,-0.002200,0.127600                                  
0.000000,0.000000,-1.064800,0.000000,0.125400                                   
0.000000,0.000000,-1.060400,0.008800,0.127600                                   
0.000000,0.000000,-1.060400,0.006600,0.127600                                   
0.000000,0.000000,-1.060400,0.008800,0.132000                                   
1.000000,0.000000,-1.058200,0.004400,0.123200                                   
0.000000,0.000000,-1.058200,0.002200,0.129800                                   
1.000000,0.000000,-1.062600,0.006600,0.125400                                   
0.000000,0.000000,-1.062600,0.002200,0.123200                                   
0.000000,0.000000,-1.060400,-0.002200,0.125400                                  
0.000000,0.000000,-1.058200,-0.004400,0.132000                                  
0.000000,0.000000,-1.058200,0.000000,0.123200                                   
0.000000,0.000000,-1.062600,0.000000,0.127600                                   
0.000000,0.000000,-1.058200,-0.004400,0.127600                                  
0.000000,0.000000,-1.058200,0.004400,0.125400                                   
1.000000,0.000000,-1.060400,0.004400,0.129800                                   
0.000000,0.000000,-1.060400,0.004400,0.129800                                   
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,0.004400,0.125400                                   
0.000000,0.000000,-1.058200,0.002200,0.121000                                   
0.000000,0.000000,-1.058200,0.000000,0.123200                                   
0.000000,0.000000,-1.062600,0.000000,0.123200                                   
0.000000,0.000000,-1.060400,0.000000,0.127600                                   
0.000000,0.000000,-1.060400,0.000000,0.127600                                   
0.000000,0.000000,-1.056000,0.000000,0.127600                                   
0.000000,0.000000,-1.060400,0.000000,0.125400                                   
0.000000,0.000000,-1.060400,0.000000,0.125400                                   
0.000000,0.000000,-1.060400,0.000000,0.127600                                   
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,-0.002200,0.125400                                  
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.062600,0.000000,0.125400                                   
0.000000,0.000000,-1.060400,0.002200,0.127600                                   
0.000000,0.000000,-1.060400,0.000000,0.132000                                   
0.000000,0.000000,-1.060400,0.002200,0.127600                                   
0.000000,0.000000,-1.060400,0.004400,0.127600                                   
0.000000,0.000000,-1.062600,0.004400,0.125400                                   
1.000000,0.000000,-1.060400,0.002200,0.127600                                   
0.000000,0.000000,-1.062600,0.004400,0.127600                                   
0.000000,0.000000,-1.058200,0.000000,0.125400                                   
0.000000,0.000000,-1.060400,0.004400,0.125400                                   
0.000000,0.000000,-1.060400,0.004400,0.125400                                   
0.000000,0.000000,-1.058200,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,0.002200,0.123200                                   
0.000000,0.000000,-1.062600,0.004400,0.125400                                   
1.000000,0.000000,-1.060400,0.000000,0.123200                                   
0.000000,0.000000,-1.060400,0.002200,0.127600                                   
1.000000,0.000000,-1.060400,0.002200,0.127600                                   
0.000000,0.000000,-1.058200,0.000000,0.129800                                   
0.000000,0.000000,-1.058200,0.000000,0.129800                                   
0.000000,0.000000,-1.062600,0.002200,0.129800                                   
0.000000,0.000000,-1.060400,-0.002200,0.127600                                  
0.000000,0.000000,-1.056000,-0.002200,0.127600                                  
0.000000,0.000000,-1.062600,-0.002200,0.132000                                  
0.000000,0.000000,-1.060400,-0.004400,0.123200                                  
1.000000,0.000000,-1.060400,0.000000,0.123200                                   
0.000000,0.000000,-1.062600,0.000000,0.121000                                   
1.000000,0.000000,-1.058200,0.002200,0.121000                                   
0.000000,0.000000,-1.062600,0.006600,0.125400                                   
0.000000,0.000000,-1.060400,0.006600,0.123200                                   
0.000000,0.000000,-1.060400,0.006600,0.125400                                   
0.000000,0.000000,-1.058200,0.006600,0.127600                                   
0.000000,0.000000,-1.060400,0.004400,0.129800                                   
0.000000,0.000000,-1.060400,0.002200,0.127600                                   
0.000000,0.000000,-1.058200,0.000000,0.129800                                   
0.000000,0.000000,-1.058200,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,0.000000,0.129800                                   
0.000000,0.000000,-1.058200,0.000000,0.125400                                   
0.000000,0.000000,-1.062600,-0.002200,0.125400                                  
0.000000,0.000000,-1.060400,0.000000,0.121000                                   
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,0.004400,0.123200                                   
0.000000,0.000000,-1.058200,0.004400,0.125400                                   
0.000000,0.000000,-1.060400,0.006600,0.121000                                   
0.000000,0.000000,-1.058200,0.000000,0.125400                                   
0.000000,0.000000,-1.058200,0.000000,0.123200                                   
0.000000,0.000000,-1.060400,-0.002200,0.121000                                  
0.000000,0.000000,-1.058200,-0.008800,0.129800                                  
0.000000,0.000000,-1.058200,-0.008800,0.129800                                  
0.000000,0.000000,-1.062600,0.002200,0.134200                                   
0.000000,0.000000,-1.062600,-0.002200,0.127600                                  
0.000000,0.000000,-1.058200,-0.002200,0.132000                                  
0.000000,0.000000,-1.056000,0.002200,0.136400                                   
0.000000,0.000000,-1.058200,0.000000,0.132000                                   
0.000000,0.000000,-1.060400,0.000000,0.132000                                   
0.000000,0.000000,-1.064800,0.002200,0.127600                                   
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.056000,0.002200,0.121000                                   
0.000000,0.000000,-1.062600,0.000000,0.121000                                   
0.000000,0.000000,-1.060400,0.000000,0.121000                                   
0.000000,0.000000,-1.062600,0.002200,0.123200                                   
0.000000,0.000000,-1.060400,0.002200,0.118800                                   
0.000000,0.000000,-1.058200,0.002200,0.123200                                   
0.000000,0.000000,-1.064800,0.004400,0.123200                                   
0.000000,0.000000,-1.060400,0.006600,0.123200                                   
0.000000,0.000000,-1.060400,0.002200,0.129800                                   
0.000000,0.000000,-1.060400,0.000000,0.129800                                   
0.000000,0.000000,-1.060400,0.000000,0.129800                                   
0.000000,0.000000,-1.062600,0.004400,0.127600                                   
0.000000,0.000000,-1.058200,0.002200,0.121000                                   
0.000000,0.000000,-1.060400,0.000000,0.127600                                   
0.000000,0.000000,-1.056000,-0.002200,0.129800                                  
0.000000,0.000000,-1.060400,-0.002200,0.132000                                  
0.000000,0.000000,-1.060400,-0.004400,0.129800                                  
0.000000,0.000000,-1.060400,-0.004400,0.127600                                  
0.000000,0.000000,-1.058200,-0.006600,0.129800                                  
0.000000,0.000000,-1.064800,-0.006600,0.125400                                  
0.000000,0.000000,-1.060400,0.004400,0.127600                                   
0.000000,0.000000,-1.060400,0.008800,0.125400                                   
0.000000,0.000000,-1.058200,0.013200,0.121000                                   
0.000000,0.000000,-1.056000,0.013200,0.116600                                   
0.000000,0.000000,-1.058200,0.008800,0.123200                                   
0.000000,0.000000,-1.045000,0.002200,0.125400                                   
0.000000,0.000000,-1.069200,-0.006600,0.125400                                  
0.000000,0.000000,-1.095600,-0.002200,0.123200                                  
0.000000,0.000000,-1.056000,0.004400,0.127600                                   
0.000000,0.000000,-1.040600,0.004400,0.123200                                   
0.000000,0.000000,-1.062600,-0.002200,0.110000                                  
0.000000,0.000000,-1.064800,-0.002200,0.112200                                  
0.000000,0.000000,-1.058200,0.006600,0.116600                                   
0.000000,0.000000,-1.060400,0.002200,0.125400                                   
0.000000,0.000000,-1.069200,-0.002200,0.125400                                  
0.000000,0.000000,-1.056000,-0.008800,0.132000                                  
0.000000,0.000000,-1.047200,-0.011000,0.138600                                  
0.000000,0.000000,-1.056000,-0.002200,0.129800                                  
0.000000,0.000000,-1.069200,0.000000,0.138600                                   
0.000000,0.000000,-1.069200,0.002200,0.138600                                   
0.000000,0.000000,-1.060400,0.004400,0.132000                                   
0.000000,0.000000,-1.053800,0.008800,0.132000                                   
0.000000,0.000000,-1.056000,0.000000,0.134200                                   
0.000000,0.000000,-1.062600,0.000000,0.136400                                   
0.000000,0.000000,-1.060400,0.002200,0.134200                                   
0.000000,0.000000,-1.058200,0.000000,0.129800                                   
0.000000,0.000000,-1.060400,0.000000,0.123200                                   
0.000000,0.000000,-1.064800,0.002200,0.114400                                   
0.000000,0.000000,-1.058200,-0.004400,0.107800                                  
0.000000,0.000000,-1.058200,0.000000,0.114400                                   
0.000000,0.000000,-1.069200,-0.004400,0.116600                                  
0.000000,0.000000,-1.067000,-0.008800,0.121000                                  
0.000000,0.000000,-1.058200,-0.002200,0.125400                                  
0.000000,0.000000,-1.053800,0.000000,0.132000                                   
0.000000,0.000000,-1.058200,0.006600,0.132000                                   
0.000000,0.000000,-1.062600,0.017600,0.134200                                   
0.000000,0.000000,-1.064800,0.022000,0.134200                                   
0.000000,0.000000,-1.058200,0.017600,0.134200                                   
0.000000,0.000000,-1.060400,0.004400,0.132000                                   
0.000000,0.000000,-1.056000,0.000000,0.140800                                   
0.000000,0.000000,-1.056000,-0.006600,0.132000                                  
0.000000,0.000000,-1.064800,-0.013200,0.132000                                  
0.000000,0.000000,-1.064800,-0.019800,0.129800                                  
0.000000,0.000000,-1.060400,-0.017600,0.123200                                  
0.000000,0.000000,-1.058200,-0.011000,0.118800                                  
0.000000,0.000000,-1.053800,-0.002200,0.110000                                  
0.000000,0.000000,-1.064800,0.008800,0.114400                                   
0.000000,0.000000,-1.067000,0.015400,0.116600                                   
0.000000,0.000000,-1.064800,0.017600,0.114400                                   
0.000000,0.000000,-1.062600,0.015400,0.125400                                   
0.000000,0.000000,-1.056000,0.015400,0.134200                                   
0.000000,0.000000,-1.053800,0.011000,0.132000                                   
0.000000,0.000000,-1.056000,0.004400,0.136400                                   
0.000000,0.000000,-1.064800,-0.002200,0.134200                                  
0.000000,0.000000,-1.062600,-0.004400,0.129800                                  
0.000000,0.000000,-1.058200,-0.017600,0.125400                                  
0.000000,0.000000,-1.060400,-0.008800,0.123200                                  
0.000000,0.000000,-1.058200,-0.008800,0.118800                                  
0.000000,0.000000,-1.056000,-0.004400,0.123200                                  
0.000000,0.000000,-1.064800,0.006600,0.127600                                   
0.000000,0.000000,-1.064800,0.011000,0.121000                                   
0.000000,0.000000,-1.060400,0.017600,0.125400                                   
0.000000,0.000000,-1.056000,0.015400,0.127600                                   
0.000000,0.000000,-1.060400,0.011000,0.129800                                   
0.000000,0.000000,-1.058200,0.006600,0.129800                                   
0.000000,0.000000,-1.062600,-0.004400,0.134200                                  
0.000000,0.000000,-1.060400,-0.004400,0.129800                                  
0.000000,0.000000,-1.060400,-0.017600,0.134200                                  
0.000000,0.000000,-1.056000,-0.017600,0.132000                                  
0.000000,0.000000,-1.058200,-0.011000,0.136400                                  
0.000000,0.000000,-1.058200,0.000000,0.123200                                   
0.000000,0.000000,-1.062600,0.008800,0.121000                                   
0.000000,0.000000,-1.064800,0.013200,0.107800                                   
0.000000,0.000000,-1.067000,0.013200,0.112200                                   
0.000000,0.000000,-1.064800,0.013200,0.118800                                   
0.000000,0.000000,-1.062600,0.011000,0.116600                                   
0.000000,0.000000,-1.062600,0.004400,0.123200                                   
0.000000,0.000000,-1.058200,-0.002200,0.127600                                  
0.000000,0.000000,-1.058200,-0.002200,0.132000                                  
0.000000,0.000000,-1.060400,0.000000,0.134200                                   
0.000000,0.000000,-1.060400,0.002200,0.136400                                   
0.000000,0.000000,-1.058200,0.004400,0.136400                                   
0.000000,0.000000,-1.060400,0.000000,0.132000                                   
0.000000,0.000000,-1.058200,0.000000,0.127600                                   
0.000000,0.000000,-1.058200,0.000000,0.125400                                   
0.000000,0.000000,-1.058200,0.002200,0.121000                                   
0.000000,0.000000,-1.060400,0.004400,0.118800                                   
0.000000,0.000000,-1.062600,-0.004400,0.112200                                  
0.000000,0.000000,-1.060400,-0.006600,0.118800                                  
0.000000,0.000000,-1.058200,-0.004400,0.118800                                  
0.000000,0.000000,-1.058200,0.002200,0.123200                                   
0.000000,0.000000,-1.062600,0.002200,0.125400                                   
0.000000,0.000000,-1.058200,0.000000,0.132000                                   
0.000000,0.000000,-1.062600,0.002200,0.136400                                   
0.000000,0.000000,-1.060400,0.004400,0.138600                                   
0.000000,0.000000,-1.060400,0.006600,0.134200                                   
0.000000,0.000000,-1.056000,0.006600,0.132000                                   
0.000000,0.000000,-1.058200,0.006600,0.127600                                   
0.000000,0.000000,-1.058200,0.006600,0.121000                                   
0.000000,0.000000,-1.069200,0.004400,0.116600                                   
0.000000,0.000000,-1.060400,0.000000,0.116600                                   
0.000000,0.000000,-1.058200,-0.002200,0.112200                                  
0.000000,0.000000,-1.060400,-0.008800,0.114400                                  
0.000000,0.000000,-1.058200,0.000000,0.118800                                   
0.000000,0.000000,-1.062600,0.002200,0.125400                                   
0.000000,0.000000,-1.060400,0.008800,0.129800                                   
0.000000,0.000000,-1.060400,0.004400,0.136400                                   
0.000000,0.000000,-1.056000,0.006600,0.134200                                   
0.000000,0.000000,-1.058200,0.004400,0.134200                                   
0.000000,0.000000,-1.060400,0.000000,0.136400                                   
0.000000,0.000000,-1.060400,0.002200,0.134200                                   
0.000000,0.000000,-1.058200,-0.006600,0.129800                                  
0.000000,0.000000,-1.060400,0.000000,0.123200                                   
0.000000,0.000000,-1.062600,0.000000,0.118800                                   
0.000000,0.000000,-1.062600,-0.002200,0.116600                                  
0.000000,0.000000,-1.062600,0.008800,0.110000                                   
0.000000,0.000000,-1.058200,0.004400,0.118800                                   
0.000000,0.000000,-1.062600,0.008800,0.116600                                   
0.000000,0.000000,-1.060400,0.006600,0.123200                                   
0.000000,0.000000,-1.062600,0.006600,0.127600                                   
0.000000,0.000000,-1.060400,0.013200,0.132000                                   
0.000000,-0.087209,-1.062600,0.004400,0.136400                                  
0.000000,-0.087209,-1.058200,0.002200,0.132000                                  
0.000000,-0.087209,-1.056000,0.002200,0.140800                                  
0.000000,-0.087209,-1.064800,-0.002200,0.136400                                 
0.000000,-0.087209,-1.060400,-0.004400,0.129800                                 
0.000000,-0.087209,-1.064800,-0.006600,0.127600                                 
0.000000,-0.087209,-1.058200,-0.002200,0.118800                                 
0.000000,-0.087209,-1.060400,-0.004400,0.123200                                 
0.000000,-0.087209,-1.062600,0.002200,0.114400                                  
0.000000,-0.087209,-1.060400,0.000000,0.118800                                  
0.000000,-0.087209,-1.060400,0.004400,0.116600                                  
0.000000,-0.087209,-1.058200,0.006600,0.118800                                  
0.000000,-0.087209,-1.058200,0.008800,0.121000                                  
0.000000,-0.087209,-1.058200,0.006600,0.125400                                  
0.000000,-0.087209,-1.060400,0.002200,0.132000                                  
0.000000,-0.087209,-1.056000,0.000000,0.129800                                  
0.000000,-0.087209,-1.056000,-0.002200,0.138600                                 
0.000000,-0.087209,-1.060400,-0.006600,0.138600                                 
0.000000,-0.087209,-1.060400,0.000000,0.134200                                  
0.000000,-0.087209,-1.060400,-0.004400,0.127600                                 
0.000000,-0.087209,-1.060400,0.000000,0.127600                                  
0.000000,-0.087209,-1.058200,0.004400,0.121000                                  
0.000000,-0.087209,-1.062600,0.006600,0.116600                                  
0.000000,-0.087209,-1.060400,0.011000,0.116600                                  
0.000000,-0.087209,-1.062600,0.006600,0.116600                                  
0.000000,-0.087209,-1.060400,0.006600,0.118800                                  
0.000000,-0.087209,-1.060400,0.002200,0.123200                                  
0.000000,-0.087209,-1.058200,-0.002200,0.121000                                 
0.000000,-0.087209,-1.058200,-0.002200,0.127600                                 
0.000000,-0.087209,-1.060400,-0.006600,0.129800                                 
0.000000,-0.087209,-1.058200,-0.006600,0.134200                                 
0.000000,-0.087209,-1.056000,-0.004400,0.134200                                 
0.000000,-0.087209,-1.058200,-0.006600,0.132000                                 
0.000000,-0.087209,-1.062600,0.000000,0.127600                                  
0.000000,-0.087209,-1.060400,0.002200,0.125400                                  
0.000000,-0.087209,-1.060400,0.004400,0.123200                                  
0.000000,-0.087209,-1.062600,0.008800,0.118800                                  
0.000000,-0.087209,-1.058200,0.002200,0.118800                                  
0.000000,-0.087209,-1.064800,0.006600,0.114400                                  
0.000000,-0.087209,-1.062600,0.008800,0.118800                                  
0.000000,-0.087209,-1.058200,0.000000,0.121000                                  
0.000000,-0.087209,-1.062600,-0.002200,0.125400                                 
0.000000,-0.087209,-1.058200,-0.002200,0.129800                                 
0.000000,-0.087209,-1.062600,-0.002200,0.132000                                 
0.000000,-0.087209,-1.064800,-0.002200,0.132000                                 
0.000000,-0.087209,-1.056000,0.000000,0.134200                                  
0.000000,-0.087209,-1.060400,0.004400,0.134200                                  
0.000000,-0.087209,-1.060400,0.004400,0.129800                                  
0.000000,-0.087209,-1.060400,0.002200,0.127600                                  
0.000000,-0.087209,-1.062600,0.002200,0.125400                                  
0.000000,-0.087209,-1.060400,0.004400,0.121000                                  
0.000000,-0.087209,-1.062600,0.004400,0.121000                                  
0.000000,-0.087209,-1.062600,0.000000,0.118800                                  
0.000000,-0.087209,-1.056000,-0.002200,0.118800                                 
0.000000,-0.087209,-1.062600,0.000000,0.121000                                  
0.000000,-0.087209,-1.058200,0.000000,0.125400                                  
0.000000,-0.087209,-1.060400,-0.002200,0.127600                                 
0.000000,-0.087209,-1.060400,0.000000,0.129800                                  
0.000000,-0.087209,-1.060400,0.004400,0.123200                                  
0.000000,-0.087209,-1.058200,0.004400,0.123200                                  
0.000000,-0.087209,-1.056000,0.002200,0.129800                                  
0.000000,-0.087209,-1.058200,0.006600,0.132000                                  
0.000000,-0.087209,-1.058200,0.006600,0.127600                                  
0.000000,-0.087209,-1.062600,0.002200,0.127600                                  
0.000000,-0.087209,-1.062600,-0.006600,0.125400                                 
0.000000,-0.087209,-1.062600,0.002200,0.123200                                  
0.000000,-0.087209,-1.060400,-0.002200,0.123200                                 
0.000000,-0.087209,-1.060400,0.000000,0.121000                                  
0.000000,-0.087209,-1.060400,-0.006600,0.129800                                 
0.000000,-0.087209,-1.062600,-0.002200,0.121000                                 
0.000000,-0.087209,-1.058200,-0.006600,0.129800                                 
0.000000,-0.087209,-1.060400,-0.004400,0.123200                                 
0.000000,-0.087209,-1.058200,0.002200,0.127600                                  
0.000000,-0.087209,-1.067000,0.002200,0.127600                                  
